,date,grocery,sub_region_2
289497,5/19/20,-9.0,Manatee County
289498,5/20/20,-10.0,Manatee County
289499,5/21/20,-8.0,Manatee County
289500,5/22/20,-7.0,Manatee County
289501,5/23/20,-6.0,Manatee County
289502,5/24/20,-7.0,Manatee County
289503,5/25/20,-20.0,Manatee County
289504,5/26/20,-10.0,Manatee County
289505,5/27/20,-10.0,Manatee County
289506,5/28/20,-10.0,Manatee County
289507,5/29/20,-11.0,Manatee County
289508,5/30/20,-10.0,Manatee County
289509,5/31/20,-10.0,Manatee County
289510,6/1/20,-11.0,Manatee County
289511,6/2/20,-8.0,Manatee County
289512,6/3/20,-19.0,Manatee County
289513,6/4/20,-11.0,Manatee County
289514,6/5/20,-15.0,Manatee County
289515,6/6/20,-21.0,Manatee County
289516,6/7/20,-12.0,Manatee County
289517,6/8/20,-11.0,Manatee County
289518,6/9/20,-10.0,Manatee County
289519,6/10/20,-11.0,Manatee County
289520,6/11/20,-12.0,Manatee County
289521,6/12/20,-7.0,Manatee County
289522,6/13/20,-8.0,Manatee County
289523,6/14/20,-7.0,Manatee County
289524,6/15/20,-9.0,Manatee County
289525,6/16/20,-7.0,Manatee County
289526,6/17/20,-8.0,Manatee County
289527,6/18/20,-8.0,Manatee County
289528,6/19/20,-8.0,Manatee County
289529,6/20/20,-1.0,Manatee County
289530,6/21/20,-4.0,Manatee County
289531,6/22/20,-9.0,Manatee County
289532,6/23/20,-8.0,Manatee County
289533,6/24/20,-8.0,Manatee County
289534,6/25/20,-10.0,Manatee County
289535,6/26/20,-10.0,Manatee County
289536,6/27/20,-8.0,Manatee County
289537,6/28/20,-10.0,Manatee County
289538,6/29/20,-10.0,Manatee County
289539,6/30/20,-8.0,Manatee County
289540,7/1/20,-9.0,Manatee County
289541,7/2/20,-5.0,Manatee County
289542,7/3/20,0.0,Manatee County
289543,2/15/20,-2.0,Marion County
289544,2/16/20,-4.0,Marion County
289545,2/17/20,-2.0,Marion County
289546,2/18/20,-2.0,Marion County
289547,2/19/20,-3.0,Marion County
289548,2/20/20,-1.0,Marion County
289549,2/21/20,-5.0,Marion County
289550,2/22/20,-4.0,Marion County
289551,2/23/20,-4.0,Marion County
289552,2/24/20,-1.0,Marion County
289553,2/25/20,-3.0,Marion County
289554,2/26/20,-3.0,Marion County
289555,2/27/20,6.0,Marion County
289556,2/28/20,4.0,Marion County
289557,2/29/20,2.0,Marion County
289558,3/1/20,3.0,Marion County
289559,3/2/20,5.0,Marion County
289560,3/3/20,10.0,Marion County
289561,3/4/20,5.0,Marion County
289562,3/5/20,3.0,Marion County
289563,3/6/20,2.0,Marion County
289564,3/7/20,4.0,Marion County
289565,3/8/20,1.0,Marion County
289566,3/9/20,5.0,Marion County
289567,3/10/20,6.0,Marion County
289568,3/11/20,3.0,Marion County
289569,3/12/20,14.0,Marion County
289570,3/13/20,16.0,Marion County
289571,3/14/20,13.0,Marion County
289572,3/15/20,7.0,Marion County
289573,3/16/20,12.0,Marion County
289574,3/17/20,10.0,Marion County
289575,3/18/20,6.0,Marion County
289576,3/19/20,4.0,Marion County
289577,3/20/20,5.0,Marion County
289578,3/21/20,0.0,Marion County
289579,3/22/20,-12.0,Marion County
289580,3/23/20,-7.0,Marion County
289581,3/24/20,-9.0,Marion County
289582,3/25/20,-14.0,Marion County
289583,3/26/20,-12.0,Marion County
289584,3/27/20,-14.0,Marion County
289585,3/28/20,-16.0,Marion County
289586,3/29/20,-21.0,Marion County
289587,3/30/20,-15.0,Marion County
289588,3/31/20,-13.0,Marion County
289589,4/1/20,-1.0,Marion County
289590,4/2/20,-2.0,Marion County
289591,4/3/20,-14.0,Marion County
289592,4/4/20,-20.0,Marion County
289593,4/5/20,-29.0,Marion County
289594,4/6/20,-18.0,Marion County
289595,4/7/20,-18.0,Marion County
289596,4/8/20,-17.0,Marion County
289597,4/9/20,-13.0,Marion County
289598,4/10/20,-15.0,Marion County
289599,4/11/20,-11.0,Marion County
289600,4/12/20,-49.0,Marion County
289601,4/13/20,-14.0,Marion County
289602,4/14/20,-17.0,Marion County
289603,4/15/20,-17.0,Marion County
289604,4/16/20,-11.0,Marion County
289605,4/17/20,-16.0,Marion County
289606,4/18/20,-18.0,Marion County
289607,4/19/20,-18.0,Marion County
289608,4/20/20,-18.0,Marion County
289609,4/21/20,-12.0,Marion County
289610,4/22/20,-11.0,Marion County
289611,4/23/20,-10.0,Marion County
289612,4/24/20,-17.0,Marion County
289613,4/25/20,-12.0,Marion County
289614,4/26/20,-15.0,Marion County
289615,4/27/20,-9.0,Marion County
289616,4/28/20,-7.0,Marion County
289617,4/29/20,-7.0,Marion County
289618,4/30/20,-7.0,Marion County
289619,5/1/20,-4.0,Marion County
289620,5/2/20,-6.0,Marion County
289621,5/3/20,-9.0,Marion County
289622,5/4/20,-5.0,Marion County
289623,5/5/20,-1.0,Marion County
289624,5/6/20,-6.0,Marion County
289625,5/7/20,-1.0,Marion County
289626,5/8/20,0.0,Marion County
289627,5/9/20,6.0,Marion County
289628,5/10/20,-3.0,Marion County
289629,5/11/20,-5.0,Marion County
289630,5/12/20,-3.0,Marion County
289631,5/13/20,-5.0,Marion County
289632,5/14/20,-4.0,Marion County
289633,5/15/20,-5.0,Marion County
289634,5/16/20,-4.0,Marion County
289635,5/17/20,-9.0,Marion County
289636,5/18/20,-6.0,Marion County
289637,5/19/20,-3.0,Marion County
289638,5/20/20,-4.0,Marion County
289639,5/21/20,-1.0,Marion County
289640,5/22/20,0.0,Marion County
289641,5/23/20,0.0,Marion County
289642,5/24/20,-4.0,Marion County
289643,5/25/20,-16.0,Marion County
289644,5/26/20,-4.0,Marion County
289645,5/27/20,-3.0,Marion County
289646,5/28/20,-3.0,Marion County
289647,5/29/20,-3.0,Marion County
289648,5/30/20,-2.0,Marion County
289649,5/31/20,-7.0,Marion County
289650,6/1/20,0.0,Marion County
289651,6/2/20,-1.0,Marion County
289652,6/3/20,-2.0,Marion County
289653,6/4/20,-3.0,Marion County
289654,6/5/20,-3.0,Marion County
289655,6/6/20,-12.0,Marion County
289656,6/7/20,-12.0,Marion County
289657,6/8/20,-6.0,Marion County
289658,6/9/20,-6.0,Marion County
289659,6/10/20,-5.0,Marion County
289660,6/11/20,-4.0,Marion County
289661,6/12/20,-2.0,Marion County
289662,6/13/20,-3.0,Marion County
289663,6/14/20,-5.0,Marion County
289664,6/15/20,-2.0,Marion County
289665,6/16/20,-2.0,Marion County
289666,6/17/20,-4.0,Marion County
289667,6/18/20,-2.0,Marion County
289668,6/19/20,-2.0,Marion County
289669,6/20/20,3.0,Marion County
289670,6/21/20,-2.0,Marion County
289671,6/22/20,-5.0,Marion County
289672,6/23/20,-3.0,Marion County
289673,6/24/20,-4.0,Marion County
289674,6/25/20,-3.0,Marion County
289675,6/26/20,-4.0,Marion County
289676,6/27/20,-3.0,Marion County
289677,6/28/20,-6.0,Marion County
289678,6/29/20,-5.0,Marion County
289679,6/30/20,-4.0,Marion County
289680,7/1/20,-7.0,Marion County
289681,7/2/20,3.0,Marion County
289682,7/3/20,2.0,Marion County
289683,2/15/20,1.0,Martin County
289684,2/16/20,-4.0,Martin County
289685,2/17/20,1.0,Martin County
289686,2/18/20,-2.0,Martin County
289687,2/19/20,2.0,Martin County
289688,2/20/20,4.0,Martin County
289689,2/21/20,-2.0,Martin County
289690,2/22/20,-1.0,Martin County
289691,2/23/20,2.0,Martin County
289692,2/24/20,3.0,Martin County
289693,2/25/20,2.0,Martin County
289694,2/26/20,3.0,Martin County
289695,2/27/20,4.0,Martin County
289696,2/28/20,1.0,Martin County
289697,2/29/20,2.0,Martin County
289698,3/1/20,3.0,Martin County
289699,3/2/20,5.0,Martin County
289700,3/3/20,-3.0,Martin County
289701,3/4/20,-3.0,Martin County
289702,3/5/20,-3.0,Martin County
289703,3/6/20,-4.0,Martin County
289704,3/7/20,-4.0,Martin County
289705,3/8/20,-6.0,Martin County
289706,3/9/20,-2.0,Martin County
289707,3/10/20,-1.0,Martin County
289708,3/11/20,-2.0,Martin County
289709,3/12/20,13.0,Martin County
289710,3/13/20,18.0,Martin County
289711,3/14/20,15.0,Martin County
289712,3/15/20,1.0,Martin County
289713,3/16/20,16.0,Martin County
289714,3/17/20,13.0,Martin County
289715,3/18/20,10.0,Martin County
289716,3/19/20,8.0,Martin County
289717,3/20/20,7.0,Martin County
289718,3/21/20,1.0,Martin County
289719,3/22/20,-16.0,Martin County
289720,3/23/20,-10.0,Martin County
289721,3/24/20,-14.0,Martin County
289722,3/25/20,-15.0,Martin County
289723,3/26/20,-14.0,Martin County
289724,3/27/20,-16.0,Martin County
289725,3/28/20,-20.0,Martin County
289726,3/29/20,-28.0,Martin County
289727,3/30/20,-21.0,Martin County
289728,3/31/20,-20.0,Martin County
289729,4/1/20,-8.0,Martin County
289730,4/2/20,-7.0,Martin County
289731,4/3/20,-22.0,Martin County
289732,4/4/20,-27.0,Martin County
289733,4/5/20,-39.0,Martin County
289734,4/6/20,-33.0,Martin County
289735,4/7/20,-24.0,Martin County
289736,4/8/20,-26.0,Martin County
289737,4/9/20,-21.0,Martin County
289738,4/10/20,-23.0,Martin County
289739,4/11/20,-17.0,Martin County
289740,4/12/20,-64.0,Martin County
289741,4/13/20,-24.0,Martin County
289742,4/14/20,-23.0,Martin County
289743,4/15/20,-19.0,Martin County
289744,4/16/20,-24.0,Martin County
289745,4/17/20,-22.0,Martin County
289746,4/18/20,-22.0,Martin County
289747,4/19/20,-30.0,Martin County
289748,4/20/20,-22.0,Martin County
289749,4/21/20,-18.0,Martin County
289750,4/22/20,-20.0,Martin County
289751,4/23/20,-18.0,Martin County
289752,4/24/20,-21.0,Martin County
289753,4/25/20,-21.0,Martin County
289754,4/26/20,-35.0,Martin County
289755,4/27/20,-16.0,Martin County
289756,4/28/20,-15.0,Martin County
289757,4/29/20,-15.0,Martin County
289758,4/30/20,-20.0,Martin County
289759,5/1/20,-14.0,Martin County
289760,5/2/20,-12.0,Martin County
289761,5/3/20,-19.0,Martin County
289762,5/4/20,-14.0,Martin County
289763,5/5/20,-10.0,Martin County
289764,5/6/20,-15.0,Martin County
289765,5/7/20,-12.0,Martin County
289766,5/8/20,-12.0,Martin County
289767,5/9/20,1.0,Martin County
289768,5/10/20,-21.0,Martin County
289769,5/11/20,-19.0,Martin County
289770,5/12/20,-17.0,Martin County
289771,5/13/20,-16.0,Martin County
289772,5/14/20,-17.0,Martin County
289773,5/15/20,-19.0,Martin County
289774,5/16/20,-15.0,Martin County
289775,5/17/20,-21.0,Martin County
289776,5/18/20,-23.0,Martin County
289777,5/19/20,-12.0,Martin County
289778,5/20/20,-16.0,Martin County
289779,5/21/20,-16.0,Martin County
289780,5/22/20,-12.0,Martin County
289781,5/23/20,-11.0,Martin County
289782,5/24/20,-22.0,Martin County
289783,5/25/20,-35.0,Martin County
289784,5/26/20,-16.0,Martin County
289785,5/27/20,-20.0,Martin County
289786,5/28/20,-15.0,Martin County
289787,5/29/20,-14.0,Martin County
289788,5/30/20,-15.0,Martin County
289789,5/31/20,-20.0,Martin County
289790,6/1/20,-15.0,Martin County
289791,6/2/20,-14.0,Martin County
289792,6/3/20,-29.0,Martin County
289793,6/4/20,-18.0,Martin County
289794,6/5/20,-22.0,Martin County
289795,6/6/20,-15.0,Martin County
289796,6/7/20,-22.0,Martin County
289797,6/8/20,-19.0,Martin County
289798,6/9/20,-17.0,Martin County
289799,6/10/20,-16.0,Martin County
289800,6/11/20,-14.0,Martin County
289801,6/12/20,-15.0,Martin County
289802,6/13/20,-13.0,Martin County
289803,6/14/20,-19.0,Martin County
289804,6/15/20,-15.0,Martin County
289805,6/16/20,-13.0,Martin County
289806,6/17/20,-15.0,Martin County
289807,6/18/20,-19.0,Martin County
289808,6/19/20,-20.0,Martin County
289809,6/20/20,-8.0,Martin County
289810,6/21/20,-17.0,Martin County
289811,6/22/20,-20.0,Martin County
289812,6/23/20,-16.0,Martin County
289813,6/24/20,-16.0,Martin County
289814,6/25/20,-17.0,Martin County
289815,6/26/20,-15.0,Martin County
289816,6/27/20,-13.0,Martin County
289817,6/28/20,-21.0,Martin County
289818,6/29/20,-17.0,Martin County
289819,6/30/20,-16.0,Martin County
289820,7/1/20,-14.0,Martin County
289821,7/2/20,-11.0,Martin County
289822,7/3/20,-6.0,Martin County
289823,2/15/20,-7.0,Miami-Dade County
289824,2/16/20,1.0,Miami-Dade County
289825,2/17/20,0.0,Miami-Dade County
289826,2/18/20,1.0,Miami-Dade County
289827,2/19/20,0.0,Miami-Dade County
289828,2/20/20,0.0,Miami-Dade County
289829,2/21/20,0.0,Miami-Dade County
289830,2/22/20,-2.0,Miami-Dade County
289831,2/23/20,1.0,Miami-Dade County
289832,2/24/20,1.0,Miami-Dade County
289833,2/25/20,1.0,Miami-Dade County
289834,2/26/20,-2.0,Miami-Dade County
289835,2/27/20,5.0,Miami-Dade County
289836,2/28/20,5.0,Miami-Dade County
289837,2/29/20,2.0,Miami-Dade County
289838,3/1/20,4.0,Miami-Dade County
289839,3/2/20,7.0,Miami-Dade County
289840,3/3/20,9.0,Miami-Dade County
289841,3/4/20,5.0,Miami-Dade County
289842,3/5/20,6.0,Miami-Dade County
289843,3/6/20,4.0,Miami-Dade County
289844,3/7/20,3.0,Miami-Dade County
289845,3/8/20,1.0,Miami-Dade County
289846,3/9/20,4.0,Miami-Dade County
289847,3/10/20,7.0,Miami-Dade County
289848,3/11/20,8.0,Miami-Dade County
289849,3/12/20,24.0,Miami-Dade County
289850,3/13/20,27.0,Miami-Dade County
289851,3/14/20,17.0,Miami-Dade County
289852,3/15/20,4.0,Miami-Dade County
289853,3/16/20,11.0,Miami-Dade County
289854,3/17/20,13.0,Miami-Dade County
289855,3/18/20,6.0,Miami-Dade County
289856,3/19/20,7.0,Miami-Dade County
289857,3/20/20,7.0,Miami-Dade County
289858,3/21/20,-7.0,Miami-Dade County
289859,3/22/20,-21.0,Miami-Dade County
289860,3/23/20,-18.0,Miami-Dade County
289861,3/24/20,-20.0,Miami-Dade County
289862,3/25/20,-23.0,Miami-Dade County
289863,3/26/20,-23.0,Miami-Dade County
289864,3/27/20,-22.0,Miami-Dade County
289865,3/28/20,-28.0,Miami-Dade County
289866,3/29/20,-35.0,Miami-Dade County
289867,3/30/20,-29.0,Miami-Dade County
289868,3/31/20,-28.0,Miami-Dade County
289869,4/1/20,-22.0,Miami-Dade County
289870,4/2/20,-19.0,Miami-Dade County
289871,4/3/20,-21.0,Miami-Dade County
289872,4/4/20,-28.0,Miami-Dade County
289873,4/5/20,-36.0,Miami-Dade County
289874,4/6/20,-30.0,Miami-Dade County
289875,4/7/20,-29.0,Miami-Dade County
289876,4/8/20,-30.0,Miami-Dade County
289877,4/9/20,-28.0,Miami-Dade County
289878,4/10/20,-26.0,Miami-Dade County
289879,4/11/20,-33.0,Miami-Dade County
289880,4/12/20,-48.0,Miami-Dade County
289881,4/13/20,-28.0,Miami-Dade County
289882,4/14/20,-28.0,Miami-Dade County
289883,4/15/20,-25.0,Miami-Dade County
289884,4/16/20,-26.0,Miami-Dade County
289885,4/17/20,-24.0,Miami-Dade County
289886,4/18/20,-27.0,Miami-Dade County
289887,4/19/20,-30.0,Miami-Dade County
289888,4/20/20,-28.0,Miami-Dade County
289889,4/21/20,-28.0,Miami-Dade County
289890,4/22/20,-26.0,Miami-Dade County
289891,4/23/20,-25.0,Miami-Dade County
289892,4/24/20,-24.0,Miami-Dade County
289893,4/25/20,-25.0,Miami-Dade County
289894,4/26/20,-34.0,Miami-Dade County
289895,4/27/20,-24.0,Miami-Dade County
289896,4/28/20,-23.0,Miami-Dade County
289897,4/29/20,-24.0,Miami-Dade County
289898,4/30/20,-26.0,Miami-Dade County
289899,5/1/20,-15.0,Miami-Dade County
289900,5/2/20,-18.0,Miami-Dade County
289901,5/3/20,-22.0,Miami-Dade County
289902,5/4/20,-21.0,Miami-Dade County
289903,5/5/20,-16.0,Miami-Dade County
289904,5/6/20,-19.0,Miami-Dade County
289905,5/7/20,-17.0,Miami-Dade County
289906,5/8/20,-11.0,Miami-Dade County
289907,5/9/20,-4.0,Miami-Dade County
289908,5/10/20,-20.0,Miami-Dade County
289909,5/11/20,-23.0,Miami-Dade County
289910,5/12/20,-19.0,Miami-Dade County
289911,5/13/20,-20.0,Miami-Dade County
289912,5/14/20,-22.0,Miami-Dade County
289913,5/15/20,-24.0,Miami-Dade County
289914,5/16/20,-15.0,Miami-Dade County
289915,5/17/20,-24.0,Miami-Dade County
289916,5/18/20,-25.0,Miami-Dade County
289917,5/19/20,-19.0,Miami-Dade County
289918,5/20/20,-17.0,Miami-Dade County
289919,5/21/20,-17.0,Miami-Dade County
289920,5/22/20,-12.0,Miami-Dade County
289921,5/23/20,-17.0,Miami-Dade County
289922,5/24/20,-33.0,Miami-Dade County
289923,5/25/20,-31.0,Miami-Dade County
289924,5/26/20,-24.0,Miami-Dade County
289925,5/27/20,-14.0,Miami-Dade County
289926,5/28/20,-12.0,Miami-Dade County
289927,5/29/20,-12.0,Miami-Dade County
289928,5/30/20,-14.0,Miami-Dade County
289929,5/31/20,-20.0,Miami-Dade County
289930,6/1/20,-15.0,Miami-Dade County
289931,6/2/20,-15.0,Miami-Dade County
289932,6/3/20,-16.0,Miami-Dade County
289933,6/4/20,-16.0,Miami-Dade County
289934,6/5/20,-11.0,Miami-Dade County
289935,6/6/20,-13.0,Miami-Dade County
289936,6/7/20,-17.0,Miami-Dade County
289937,6/8/20,-17.0,Miami-Dade County
289938,6/9/20,-13.0,Miami-Dade County
289939,6/10/20,-14.0,Miami-Dade County
289940,6/11/20,-13.0,Miami-Dade County
289941,6/12/20,-11.0,Miami-Dade County
289942,6/13/20,-13.0,Miami-Dade County
289943,6/14/20,-18.0,Miami-Dade County
289944,6/15/20,-19.0,Miami-Dade County
289945,6/16/20,-11.0,Miami-Dade County
289946,6/17/20,-18.0,Miami-Dade County
289947,6/18/20,-16.0,Miami-Dade County
289948,6/19/20,-9.0,Miami-Dade County
289949,6/20/20,-5.0,Miami-Dade County
289950,6/21/20,-14.0,Miami-Dade County
289951,6/22/20,-18.0,Miami-Dade County
289952,6/23/20,-14.0,Miami-Dade County
289953,6/24/20,-14.0,Miami-Dade County
289954,6/25/20,-14.0,Miami-Dade County
289955,6/26/20,-11.0,Miami-Dade County
289956,6/27/20,-14.0,Miami-Dade County
289957,6/28/20,-19.0,Miami-Dade County
289958,6/29/20,-16.0,Miami-Dade County
289959,6/30/20,-13.0,Miami-Dade County
289960,7/1/20,-14.0,Miami-Dade County
289961,7/2/20,-10.0,Miami-Dade County
289962,7/3/20,-2.0,Miami-Dade County
289963,2/15/20,15.0,Monroe County
289964,2/16/20,14.0,Monroe County
289965,2/17/20,9.0,Monroe County
289966,2/18/20,16.0,Monroe County
289967,2/19/20,10.0,Monroe County
289968,2/20/20,11.0,Monroe County
289969,2/21/20,11.0,Monroe County
289970,2/22/20,12.0,Monroe County
289971,2/23/20,11.0,Monroe County
289972,2/24/20,12.0,Monroe County
289973,2/25/20,13.0,Monroe County
289974,2/26/20,9.0,Monroe County
289975,2/27/20,13.0,Monroe County
289976,2/28/20,9.0,Monroe County
289977,2/29/20,5.0,Monroe County
289978,3/1/20,9.0,Monroe County
289979,3/2/20,7.0,Monroe County
289980,3/3/20,13.0,Monroe County
289981,3/4/20,9.0,Monroe County
289982,3/5/20,8.0,Monroe County
289983,3/6/20,9.0,Monroe County
289984,3/7/20,8.0,Monroe County
289985,3/8/20,3.0,Monroe County
289986,3/9/20,6.0,Monroe County
289987,3/10/20,6.0,Monroe County
289988,3/11/20,4.0,Monroe County
289989,3/12/20,16.0,Monroe County
289990,3/13/20,18.0,Monroe County
289991,3/14/20,21.0,Monroe County
289992,3/15/20,15.0,Monroe County
289993,3/16/20,21.0,Monroe County
289994,3/17/20,30.0,Monroe County
289995,3/18/20,9.0,Monroe County
289996,3/19/20,7.0,Monroe County
289997,3/20/20,1.0,Monroe County
289998,3/21/20,-12.0,Monroe County
289999,3/22/20,-31.0,Monroe County
290000,3/23/20,-31.0,Monroe County
290001,3/24/20,-31.0,Monroe County
290002,3/25/20,-35.0,Monroe County
290003,3/26/20,-34.0,Monroe County
290004,3/27/20,-38.0,Monroe County
290005,3/28/20,-45.0,Monroe County
290006,3/29/20,-47.0,Monroe County
290007,3/30/20,-39.0,Monroe County
290008,3/31/20,-38.0,Monroe County
290009,4/1/20,-36.0,Monroe County
290010,4/2/20,-38.0,Monroe County
290011,4/3/20,-38.0,Monroe County
290012,4/4/20,-48.0,Monroe County
290013,4/5/20,-54.0,Monroe County
290014,4/6/20,-46.0,Monroe County
290015,4/7/20,-43.0,Monroe County
290016,4/8/20,-45.0,Monroe County
290017,4/9/20,-44.0,Monroe County
290018,4/10/20,-39.0,Monroe County
290019,4/11/20,-46.0,Monroe County
290020,4/12/20,-68.0,Monroe County
290021,4/13/20,-39.0,Monroe County
290022,4/14/20,-41.0,Monroe County
290023,4/15/20,-39.0,Monroe County
290024,4/16/20,-42.0,Monroe County
290025,4/17/20,-42.0,Monroe County
290026,4/18/20,-46.0,Monroe County
290027,4/19/20,-49.0,Monroe County
290028,4/20/20,-45.0,Monroe County
290029,4/21/20,-41.0,Monroe County
290030,4/22/20,-43.0,Monroe County
290031,4/23/20,-44.0,Monroe County
290032,4/24/20,-41.0,Monroe County
290033,4/25/20,-45.0,Monroe County
290034,4/26/20,-50.0,Monroe County
290035,4/27/20,-43.0,Monroe County
290036,4/28/20,-39.0,Monroe County
290037,4/29/20,-41.0,Monroe County
290038,4/30/20,-41.0,Monroe County
290039,5/1/20,-37.0,Monroe County
290040,5/2/20,-42.0,Monroe County
290041,5/3/20,-45.0,Monroe County
290042,5/4/20,-41.0,Monroe County
290043,5/5/20,-37.0,Monroe County
290044,5/6/20,-39.0,Monroe County
290045,5/7/20,-40.0,Monroe County
290046,5/8/20,-36.0,Monroe County
290047,5/9/20,-38.0,Monroe County
290048,5/10/20,-50.0,Monroe County
290049,5/11/20,-42.0,Monroe County
290050,5/12/20,-37.0,Monroe County
290051,5/13/20,-41.0,Monroe County
290052,5/14/20,-48.0,Monroe County
290053,5/15/20,-37.0,Monroe County
290054,5/16/20,-42.0,Monroe County
290055,5/17/20,-47.0,Monroe County
